Subregion,Year,Education,Employment,Parliamentary Representation,Poverty,Legal Protection Index,Son Bias,Maternal Mortality,Attitudes Towards Violence,Child Marriage,Access Water Sanitation,Access Electricity,Cell Phone Use,Financial Inclusion
Western Europe,2011,0.9431122894116507,68.97463208347254,29.248909762706557,0.1142857142857143,0.9419642857142857,105.39999999999999,6.9393457142857145,2.1807471197386388,0.1,99.29723306747302,100.0,124.28210527285715,0.9706357802663531
Western Europe,2012,0.9444310490199815,69.85546848066916,30.14836410474806,0.14285714285714285,0.9464285714285714,105.52857142857144,6.775195714285714,2.158009251820302,0.1,99.29444939821751,100.0,125.41097438,0.9729715046428499
Western Europe,2013,0.9478113035678051,70.18939174674439,30.250963015709345,0.09999999999999999,0.9464285714285714,105.52857142857144,6.670731428571429,2.082604903945334,0.1,99.29150539300467,100.0,126.72388202571429,0.9753072290193466
Western Europe,2014,0.9462341417726268,70.60317423591583,32.61382256337311,0.07142857142857142,0.9464285714285714,105.44285714285715,6.136845714285714,1.978294521145711,0.1,99.28886310653215,100.0,126.54809082857142,0.9776429533958435
Western Europe,2015,0.9567251550783633,70.93867524972212,32.71045722790739,0.18571428571428572,0.9464285714285714,105.44285714285715,5.943027142857143,1.873984138346088,0.1,99.28634092494751,100.0,127.27129065714284,0.977736512819926
Western Europe,2016,0.9580297290448249,71.52008306990778,32.70503717370685,0.14285714285714285,0.9553571428571429,105.24285714285715,6.067551428571428,1.769673755546465,0.1,99.2839442479765,100.0,122.31695705714286,0.9778300722440083
Western Europe,2017,0.961950385189138,72.19247694629168,32.890166272524425,0.15714285714285717,0.9553571428571429,105.22857142857143,5.740385714285714,1.6653633727468422,0.1,99.28154085293458,100.0,121.03460913,0.9779236316680908
Western Europe,2018,0.9658127696780603,73.00817094456566,33.57638061421168,0.15714285714285717,0.9553571428571429,105.01428571428572,5.89935,1.5610529899472192,0.1,99.27944847538072,100.0,120.52296148571428,0.981771679861205
Western Europe,2019,0.9684780064174147,73.87085299176688,33.15009130531339,0.14285714285714285,0.9598214285714286,104.98571428571428,5.677095714285715,1.5452257800663955,0.1,99.2783640899754,100.0,120.82345883857143,0.9856197280543191
Western Europe,2020,0.9687273468092242,73.72568370859088,36.225344734518465,0.12857142857142856,0.9598214285714286,105.05714285714285,5.785394285714285,1.529398570185572,0.1,99.27734794670214,100.0,120.70563801,0.9894677762474332
Western Europe,2021,0.9687273468092242,74.2520546224193,37.00635369770795,0.1142857142857143,0.9642857142857143,105.11428571428571,5.785394285714285,1.513571360304748,0.1,99.2763972962493,100.0,121.8438922,0.9933158244405474
Western Europe,2022,0.9687273468092242,75.40556474616287,38.43132155468305,0.1142857142857143,0.96875,105.18571428571428,5.785394285714285,1.4977441504239244,0.1,99.27550474684747,100.0,120.5827778142857,0.9933158244405474
Western Europe,2023,0.9687273468092242,75.77287854312026,38.360169641205445,0.1142857142857143,0.96875,105.21428571428571,5.785394285714285,1.4977441504239244,0.1,99.27550474684747,100.0,120.5827778142857,0.9933158244405474
Western Europe,2024,0.9687273468092242,76.03845328955408,38.357527505007376,0.1142857142857143,0.96875,105.24285714285715,5.785394285714285,1.4977441504239244,0.1,99.27550474684747,100.0,120.5827778142857,0.9933158244405474
